Column A,Column B
703209,823466
703265,746686
703281,627593
703314,786015
703478,707033
703540,106094
703716,407323
703724,243619
704214,651215
704221,795385
704477,369513
704947,131407
704956,424327
705408,57734
705518,482930
705602,513228
705617,700326
705799,947295
705805,305381
705815,253914
705829,175416
705994,179536
706121,19405
706514,41451
706553,772698
706567,597068
706568,98444
706592,57025
706638,818451
706648,323717
706967,868712
707676,23724
708037,225954
708085,140768
708124,48581
708328,253210
708491,803633
708645,687359
708738,139791
708845,101475
708866,15892
708906,49826
708938,210917
708942,154810
708951,326582
709010,325944
709257,583868
709375,421736
709401,766115
709405,750417
709411,735489
709421,582954
709483,804526
709563,319348
709609,919010
709749,640387
709896,943618
710010,855628
710023,317358
710195,398568
710214,785204
710236,735148
710246,101144
710371,786056
710396,478935
710441,196809
710579,451742
710730,842755
710845,721810
710906,6872
710910,698721
710929,263296
710953,113584
710997,499476
711026,94
711102,38412
711195,211280
711585,577231
711647,66329
711650,428067
711685,686112
711720,627319
711894,664111
711986,724091
711998,422503
712175,852081
712198,636065
712241,586879
712371,686798
712454,666448
712515,606266
712616,244097
712739,224431
712900,953153
712919,149476
713018,248653
713279,704967
713280,82531
713445,859681
713457,981274
713960,606555
713960,256979
714011,730545
714158,715913
714166,110571
714169,652561
714170,141107
714349,941969
714502,23040
714603,828288
714611,488160
714711,897723
714733,680446
714854,598301
714879,800898
714977,770682
715013,278718
715157,486644
715203,550104
715280,8756
715354,33967
715392,181023
715418,293688
715441,109110
715640,283879
715648,931604
715724,247397
715777,289545
715777,740514
715850,243487
715881,16311
715984,791799
716022,683234
716054,62354
716090,64978
716248,573540
716342,362697
716389,135679
716475,837088
716579,581523
716600,728434
716780,833685
716976,552306
717228,877795
717230,980671
717249,754378
717418,715997
717448,949586
717538,967824
718043,111906
718068,132352
718236,659035
718346,358932
718365,778266
718526,869603
718809,857734
719040,501096
719142,687497
719174,381316
719212,42792
719213,611056
719218,764661
719227,458005
719463,951905
719486,248264
719529,278408
719567,665652
719636,472384
719719,484445
719824,687870
719847,585043
720252,927961
720271,245182
720290,28873
720293,408790
720437,478656
720524,722763
720675,273059
720875,202157
721004,723939
721080,237030
721114,456002
721143,909934
721156,573563
721206,111264
721392,820256
721767,640823
721923,952554
722010,496986
722046,204090
722113,332960
722348,795101
722382,391682
722385,393859
722466,440402
722523,932411
722590,562872
723203,547191
723292,232858
723332,718892
723365,191713
723502,201287
723528,496405
723658,298010
723814,631860
724024,956394
724051,907682
724235,565578
724408,784897
724457,929933
724573,567646
724580,890903
724934,730738
724940,195264
724996,365522
725006,832242
725014,190772
725162,172108
725199,462701
725340,727048
725368,655908
725417,705567
725434,755500
725452,191460
725528,433196
725540,247509
725581,279334
725585,567322
725589,181170
725676,964369
725695,594841
725699,66766
725827,229777
726022,204715
726031,508812
726053,861642
726385,39881
726406,358556
726511,851774
726614,53152
726833,815994
726981,571520
727165,686876
727225,197719
727394,984346
727454,882171
727490,851341
727521,104935
727537,230336
727605,314320
727617,992045
727775,81802
728215,217559
728299,816094
728334,388668
728713,300233
728788,273270
728794,787395
728813,937813
728977,203721
728977,750140
728986,959673
729084,853027
729131,946879
729204,156021
729272,285730
729308,120086
729425,643001
729464,285456
729493,210377
729713,168103
729873,187288
729901,881885
729909,659831
730048,412229
730238,311464
730274,814261
730302,569640
730396,863162
730433,265294
730476,806028
730488,669412
730635,198288
731025,688447
731167,45863
731195,937328
731224,247382
731289,461808
731489,81689
731520,172862
731839,698504
732271,648475
732311,690671
732593,855066
732813,710920
732972,770883
732974,676257
733023,651467
733027,995200
733038,50586
733052,487753
733077,110278
733211,919212
733320,602615
733519,355086
733566,193082
734008,778482
734160,413326
734271,237118
734297,431885
734340,854976
734370,648939
734376,848162
734432,583354
734460,756243
734540,290634
734691,257146
734706,253299
734745,953633
734889,523513
735082,784553
735882,611759
736123,39122
736567,45997
736631,229318
736680,742200
736919,120284
736943,952315
737056,835923
737143,72565
737197,794618
737227,228226
737245,80062
737502,861367
737548,617574
737655,549878
737941,409851
737945,78336
738017,475754
738029,874478
738132,84205
738379,444792
738476,36282
738476,643354
738849,713175
738852,762086
738874,156927
739005,705007
739045,331561
739092,705475
739146,212149
739452,657710
739596,688521
739628,315559
739834,475812
739871,472927
739903,785618
739914,536728
740021,68515
740124,72282
740223,637511
740372,55722
740383,781371
740529,102914
740577,613322
740599,37892
740770,267243
740842,526256
741028,628473
741042,554173
741197,306707
741329,451758
741378,506606
741459,946183
741512,562016
741534,846968
741545,157501
741568,555808
741588,945381
741840,421714
741957,308386
742048,637123
742067,454133
742101,790413
742345,554595
742359,335610
742439,219342
742509,36185
742594,321731
742758,852504
742766,396047
742788,528373
742904,63432
743022,655217
743265,167857
743272,430283
743276,128564
743314,529416
743391,882293
743649,772071
743799,482520
743887,684848
744064,896442
744073,791787
744312,718218
744789,317618
744867,603254
744980,340032
745017,508516
745062,503780
745075,154980
745077,712185
745130,878793
745317,820255
745412,657787
745426,772292
745449,982717
745522,318512
745721,168729
745805,505442
745875,523011
745990,203708
746034,330379
746236,751629
746257,416245
746545,782989
746619,478650
746828,362963
746838,997019
747071,817470
747087,741710
747188,232581
747242,255290
747374,64927
747477,832439
747667,760071
747935,899379
748022,676241
748054,772767
748166,74639
748587,518503
748616,411652
748664,437241
748727,368757
748736,815312
748785,404124
748984,574877
749295,392574
749321,175192
749504,176803
749507,918582
749625,353698
749905,231870
749908,44263
750082,562748
750083,469170
750085,382474
750174,73409
750293,488866
750315,179356
750416,490807
750552,372077
750577,841649
750704,509635
750705,397053
750845,204991
750878,134311
751032,2883
751182,443425
751292,804744
751445,856607
751556,761624
751745,812519
752013,147924
752101,30793
752114,935382
752116,92689
752226,813421
752392,883366
752433,162661
752516,524109
752530,170475
752831,396001
753150,907161
753463,685618
753469,812691
753476,269904
753637,824809
753678,776860
753715,268599
753825,192821
753825,124125
753912,797536
753913,221134
754157,134245
754177,939456
754353,992963
754363,879621
754431,512357
754461,894197
754522,423456
754532,281008
754629,977836
754760,768355
754766,994347
754780,331563
755040,485047
755110,199321
755152,551997
755167,17241
755511,157891
755835,399745
755981,169767
756174,99444
756297,512322
756373,606693
756588,743217
756746,420039
757039,318253
757054,525214
757106,571295
757188,665232
757526,296345
757549,555416
757553,576513
757614,916590
757816,55769
757863,432035
757869,873957
758094,153757
758208,924932
758239,368357
758248,24501
758600,350252
758649,305886
758785,450792
758870,22721
758899,747629
759005,431399
759148,590613
759151,655867
759165,827192
759244,760745
759642,148049
759651,554605
759683,786232
759689,871311
759821,416487
759850,941180
760056,670380
760191,120478
760203,765001
760287,622622
760345,375691
760392,908446
760539,10756
760726,131126
761083,901944
761401,607606
761416,20571
761534,604660
761637,279495
761754,907504
762024,892562
762186,462770
762378,401943
762570,812173
762590,928473
762744,795577
763043,614496
763070,365969
763086,974652
763232,29710
763348,590129
763363,373360
763496,840862
763537,290499
763643,606300
763905,365101
764009,381629
764032,770855
764131,578064
764201,746920
764265,552011
764302,137991
764358,838379
764568,115202
764599,465747
764855,370621
764891,63574
765329,538746
765394,752895
765465,989115
765528,285164
765708,908281
765797,980577
765815,962339
765830,760691
765870,59155
765890,867005
765994,122687
766042,449296
766241,98714
766278,29587
766460,981717
766584,255373
766674,253835
766883,107673
766979,826744
767030,785261
767312,698000
767347,190788
767361,918975
767391,46537
767391,100187
767443,33730
767467,244815
767475,505096
767512,581465
767588,552285
767702,559694
767720,549315
767767,545830
767835,309755
768333,228880
768417,496872
768546,686780
768597,574122
768639,937696
768875,379396
769036,292442
769241,216999
769268,506459
769523,983082
769709,67396
769738,166152
769821,388311
770038,543049
770112,353966
770143,398976
770232,437385
770261,701680
770312,109306
770335,14628
770444,69233
770515,351808
770575,67094
770585,921575
770735,937158
770926,568047
771059,228434
771107,929262
771254,727323
771271,948080
771325,992267
771332,452458
771379,618864
771472,395241
771569,876757
771712,68023
771728,88101
771853,466493
771863,7918
771946,886043
771999,650707
772112,810236
772133,441132
772166,919340
772309,413797
772309,749128
772316,116916
772462,973393
772467,342528
772472,62699
772483,10817
772607,340230
772618,297045
772640,407435
772907,740704
772949,1118
772960,599071
773050,923364
773126,849499
773166,500298
773180,295617
773193,787040
773337,555781
773377,383659
773401,841765
773421,736869
773523,628312
773732,327885
774101,497156
774115,252715
774149,620741
774233,929785
774398,678744
774426,116369
774570,966732
774581,913242
774890,752922
774912,936680
775138,824368
775224,885269
775308,129014
775535,52376
775577,347500
775729,873562
776103,558476
776441,671964
776483,374945
776545,646257
776636,602121
776752,253794
776755,912882
776904,595986
776979,481026
777007,924229
777083,223703
777130,42604
777192,983650
777237,230310
777254,954658
777340,863543
777351,901992
777391,137246
777505,615228
777634,111320
777737,500217
777836,847368
778004,483129
778061,847873
778073,67743
778194,274973
778263,249522
778296,933690
778383,773432
778625,291869
778771,947139
778783,695434
778821,89510
778900,917457
779073,986079
779178,384210
779280,491735
779337,50471
779399,303659
779490,732958
779767,202733
779917,537786
779918,136634
780000,675573
780143,435802
780281,948550
780428,941478
780595,963506
780642,914550
780716,218211
780722,839599
780795,555738
780832,551634
780919,216166
780936,453058
780971,701940
781036,522138
781079,390742
781178,185535
781245,405703
781247,845022
781286,977268
781463,672388
781551,51419
781557,816003
781595,153952
781821,613374
781883,111643
782084,356217
782236,734013
782301,598635
782325,897350
782515,367535
782564,640026
782687,268137
782688,144641
782834,283919
782946,884331
783028,79400
783277,80449
783303,563993
783382,213770
783597,592841
783748,211325
783754,90095
783800,619071
783894,970789
784025,333440
784156,294783
784267,612653
784304,768545
784476,464601
784530,254049
784543,834697
784646,738384
784716,175392
784750,766032
784829,321927
785082,446140
785152,417188
785159,683020
785274,124201
785320,791907
785322,481097
785377,637638
785730,445669
785757,569253
785895,782361
785901,184110
786098,778856
786173,935216
786263,957733
786304,538139
786496,733789
786582,64508
786756,570545
786973,8325
787007,875245
787035,969177
787073,245623
787152,603705
787371,219265
787394,942938
787409,998292
787415,459535
787431,89533
787458,207563
787697,145706
787714,852282
787825,538522
787855,503518
787868,805049
787916,753593
788244,777038
788345,248112
788376,230806
788442,775362
788459,851199
788680,754760
788770,768622
788840,579203
789052,31024
789090,591676
789115,360187
789136,129886
789178,365219
789251,983900
789271,573358
789296,719659
789325,439022
789620,329576
789682,907512
789765,716200
789813,774397
790111,132641
790254,124993
790402,412152
790425,616206
790650,853798
790735,902387
790775,684354
790805,314912
790886,546688
791008,807788
791021,199080
791091,590950
791136,394817
791213,795240
791253,848706
791273,869769
791345,333441
791384,869218
791432,73523
791457,895858
791609,694681
791612,634462
791740,609093
791773,64348
791901,109944
791981,440781
792004,487056
792073,478287
792081,356799
792135,197039
792244,537007
792288,749690
792354,496559
792383,736282
792457,729653
792459,619215
792468,536224
792470,951516
792511,596423
792641,724355
792662,745021
792759,748202
793198,899029
793276,890575
793341,91571
793400,749840
793437,835120
793452,556046
793691,21311
793759,999495
793806,563338
793814,969756
793853,998081
793884,891130
793916,539383
794133,783247
794143,7903
794162,294891
794176,431595
794266,147746
794342,413423
794342,957044
794412,194714
794521,680267
794526,502571
794611,173406
794689,989907
794818,174951
794959,392215
795049,433991
795061,312074
795115,868383
795180,374635
795209,466231
795384,67969
795421,111030
795636,882895
795667,812834
795805,365839
795843,263586
795967,65107
795983,810404
796060,197296
796078,412493
796094,736003
796183,494773
796206,367081
796211,131194
796457,127978
796481,766693
796507,46854
796537,675348
796603,601335
796686,990331
796902,706470
796905,203611
797073,756453
797430,929305
797513,828269
797557,468271
797793,617718
797989,374437
798173,630785
798203,778365
798223,401188
798309,515913
798357,827808
798486,778311
798794,802220
798822,532786
798829,899479
798891,404575
798914,396627
798995,124994
799235,639080
799288,342754
799298,259883
799402,87672
799618,704662
799684,404783
799738,774166
799828,117634
799859,446898
799954,321071
800064,771806
800090,727058
800217,974487
800322,500377
800338,417094
800371,535748
800408,491808
800441,162948
800806,859914
800947,993006
800965,633910
801255,55163
801436,838854
801581,508475
801736,81661
801775,340097
801964,676501
801975,44749
802081,705369
802132,969154
802332,257984
802588,807437
802619,711042
802692,789311
802764,208278
802814,381929
802910,632351
802921,290212
802952,898771
803366,670793
803421,474458
803423,372665
803534,934606
803565,850719
803677,264311
803763,600378
804035,402658
804148,392661
804187,194311
804463,458626
804483,723821
804537,807536
804583,908995
804640,817596
804657,472129
804669,299988
804699,455215
804833,469967
804874,400449
804942,2010
805288,855997
805308,916361
805343,800067
805433,749096
805569,739314
805711,611774
806076,686034
806096,781266
806542,567210
806553,359441
806708,178222
806903,770994
806918,2825
807182,773988
807233,121502
807236,341660
807612,376229
807748,637366
807764,391473
807954,139186
808179,499913
808224,566770
808344,825083
808360,665084
808405,449841
808411,776556
808482,831421
808517,661524
808541,915667
808748,626649
808756,869585
808899,733023
808951,325219
809024,734161
809200,782063
809210,191470
809261,684808
809346,100389
809387,746116
809396,558810
809407,23720
809485,403547
809500,69093
809527,93341
809572,907274
809576,273508
809674,625923
809674,450512
810325,469009
810440,559525
810662,986698
810721,904759
810751,111986
810966,208026
810986,23019
811133,155890
811170,530398
811200,941947
811284,509778
811446,461450
811529,659564
811579,500270
811583,2999
811682,449196
811684,697941
811890,752921
811949,572970
811989,457556
812037,465163
812075,314997
812122,962012
812177,892975
812210,559966
812244,475077
812269,695838
812512,980420
812596,72049
812763,728545
812995,353838
813105,151026
813134,502423
813207,335516
813209,742866
813377,43516
813488,806059
813490,25272
813605,986683
813640,949021
813786,771035
814389,704429
814477,743542
814543,745077
814568,515110
814768,631461
814909,13996
814937,638860
814965,168581
814969,187307
815251,179932
815361,997766
815409,746469
815430,949575
815508,136927
815559,28203
815757,442326
815812,471362
816039,229266
816118,930499
816139,757125
816274,947998
816308,551346
816407,660057
816634,833858
816755,286669
817228,601326
817251,74637
817389,624886
817434,245621
817594,309458
817796,954945
817979,565929
818027,200675
818186,397692
818193,731577
818348,937095
818374,623380
818496,883977
818533,419392
818550,987471
818622,108137
818746,503556
818781,153432
818845,118421
818849,8081
818964,667909
818966,8911
819153,125250
819545,186080
819665,74711
819804,516838
819903,734204
819941,137528
820220,795575
820231,790449
820446,122931
820540,517732
820619,230756
820808,897233
820919,458308
820944,522991
820985,718413
821132,693137
821160,712276
821202,984269
821203,445813
821285,283426
821466,324295
821579,818318
821766,187652
821784,944739
821829,800754
821897,943267
821954,803164
822071,810414
822074,335628
822124,711370
822159,909902
822185,785559
822186,818238
822241,718222
822278,420901
822282,151637
822316,773696
822325,122258
822360,528662
822657,754652
822806,289542
822827,856861
822830,576362
822861,392196
823104,332093
823114,273016
823205,44971
823221,898124
823484,964275
823544,894580
823583,613795
823693,859111
823721,905007
823768,666303
823808,670508
823852,220606
823853,832683
824001,937873
824018,655061
824023,248459
824052,580348
824073,347478
824094,517466
824235,67031
824274,992886
824418,51793
824517,892366
824586,506704
824930,146173
825132,434418
825352,394055
825366,929798
825381,23801
825381,742248
825605,442129
825692,436683
825695,81188
825705,525631
825911,143478
825983,236351
826130,350519
826214,244304
826284,686106
826290,793353
826436,139847
826606,954549
826617,624817
826804,917939
826859,521593
826907,337312
826985,650375
827138,842065
827331,798217
827360,171054
827577,780036
827624,298167
827804,392617
827927,543633
827956,752002
828185,259852
828250,977600
828452,27064
828508,717810
828513,129699
828661,515955
828696,502630
828855,618916
829582,156241
829675,181036
829944,299133
830256,715243
830260,833014
830329,633882
830386,946215
830468,456330
830477,658454
830641,977475
830743,577077
830913,245925
831266,374946
831378,811463
831515,456550
831597,603718
831632,783986
831644,390406
831670,301487
831686,276009
831979,390179
832002,157624
832267,629207
832388,671591
832474,268132
832584,447443
832692,434675
832737,628603
832765,694993
832922,504359
833088,979370
833092,889783
833180,221116
833209,194028
833242,308758
833456,858615
833563,580726
833565,398844
833818,777139
833874,715643
834013,308919
834058,257998
834067,512599
834265,183342
834349,77874
834482,51660
834530,493428
834547,273726
834559,783692
834572,934239
834623,379578
834647,62629
834799,47919
834837,797818
834857,248475
834947,878910
835152,807585
835164,566717
835279,776078
835287,446958
835298,208831
835299,566797
835359,409689
835499,26733
835545,830330
835554,256350
835768,429773
835880,148421
835912,89825
835992,402892
836106,856472
836107,854349
836194,450163
836419,22939
836557,875403
836699,968897
836753,453816
836777,957880
836784,585845
836980,232692
837069,178888
837094,252196
837175,534471
837257,803455
837278,828200
837549,840209
837735,211806
837803,417865
837806,368631
838007,565311
838102,155950
838393,669214
838471,272885
838582,442547
838644,143609
839131,982229
839314,827536
839400,150291
839510,241547
839522,651867
839531,539019
839551,447657
839634,453123
839715,381755
839766,61862
839840,117238
839911,625815
840022,647466
840135,481873
840158,551923
840326,64116
840381,554037
840428,243591
840555,41965
840568,637012
840610,667156
841199,931645
841372,339926
841473,24859
841526,505609
841563,393181
841583,787919
841593,530164
841622,811923
841628,955361
841654,517281
841690,492286
842011,523822
842106,329301
842178,355765
842229,196743
842251,130889
842309,985809
842703,86842
842744,851269
842844,328350
842950,302147
843202,463399
843302,465731
843302,433745
843363,120399
843388,994340
843407,369449
843419,740871
843485,509387
843669,886456
843684,466017
843703,722359
843760,7075
844074,449975
844079,215785
844170,316934
844213,488964
844377,709579
844382,193901
844440,641823
844496,930951
844575,797013
844638,728378
844820,560892
844825,268103
844833,853320
844840,199341
844857,210717
845121,725896
845125,837743
845148,841685
845457,961723
845538,248657
845676,450540
845798,628467
845867,60687
846025,890877
846051,887948
846091,476731
846274,658196
846291,826970
846388,781753
846581,235741
846611,748929
846611,604702
846805,591659
846806,754787
846905,892926
846936,847308
847027,207655
847116,971107
847172,514815
847261,529073
847293,614155
847609,51022
847665,429676
847669,353336
847672,796348
847715,794412
847772,158508
847856,662882
847993,80876
848130,472290
848153,327398
848248,867882
848356,936821
848733,393443
848886,10169
848950,306842
848984,665352
849008,407469
849037,230747
849089,71134
849172,896952
849650,726882
849772,178518
849789,522418
849955,7656
849982,185259
850004,572426
850049,572665
850086,700975
850249,62585
850332,193088
850345,478961
850346,427479
850404,680429
850468,587286
850586,733678
850836,54855
850909,806913
851233,130883
851246,560940
851258,598339
851289,587436
851386,766506
851463,395313
851597,501538
851611,703263
851639,31431
851652,814558
851687,709986
851722,14990
851922,478038
851979,851676
852249,111926
852256,325766
852263,432295
852345,230222
852438,625656
852468,786569
852529,509822
852546,809474
852557,160517
852615,392213
852734,276099
852767,613907
852891,21695
853000,414737
853042,4159
853084,390923
853179,679904
853223,885897
853402,927101
853488,102767
853738,79025
853785,639687
853786,641065
853827,267493
853927,484401
853943,124970
854234,433152
854416,736904
854434,222117
854481,380410
854533,923929
854862,306311
855041,346948
855083,464547
855127,461155
855129,115769
855219,791661
855286,185563
855437,483893
855452,306545
855518,709096
855597,444166
855658,469171
855933,244591
856064,109271
856210,804160
856269,966307
856283,283480
856306,711678
856332,990216
856383,65945
856460,84821
856519,787359
856589,893689
856726,747859
856951,616761
857031,258506
857151,934071
857278,8246
857416,498767
857440,381738
857588,40481
857617,838033
857639,115123
857657,998858
857701,760354
858189,89155
858220,224172
858228,944862
858261,985298
858415,326335
858567,50068
858704,645270
858771,320534
858939,550116
859031,957195
859047,544764
859764,146816
859814,302458
859886,136488
859979,105222
860163,333578
860272,718958
860288,841268
860299,772148
860376,702440
860465,589055
860536,925573
860728,158090
860772,107430
861172,539590
861187,37691
861197,787573
861197,989565
861373,971039
861395,995622
861400,324514
861457,28077
861614,672085
861625,448103
861648,821965
861771,689591
861830,664170
862033,709641
862085,120428
862246,364214
862327,606631
862450,36279
862767,988334
862796,730649
862880,158017
862966,782469
862989,525872
863039,4837
863148,336431
863171,205073
863181,356275
863192,552955
863222,861579
863572,386494
863606,219745
863627,521845
863674,741323
863895,265852
863927,880691
863951,326281
864039,701088
864056,525778
864382,627203
864464,756256
864510,929408
864774,94679
864789,221476
864865,226427
864884,758485
864944,736169
865051,558229
865080,219536
865225,291403
865239,23346
865281,243122
865386,223128
865394,960617
865401,157840
865445,502334
865530,276843
865624,969684
865649,583125
865672,876577
865687,273030
865703,47582
865753,654774
865795,153150
865817,439620
865883,691056
865984,625717
866019,47007
866027,291103
866089,272216
866133,459694
866166,234267
866319,138455
866375,806381
866440,232957
866443,810008
866460,541262
866600,159712
866647,116553
866894,787532
867095,67385
867424,145909
867762,457002
868038,985298
868048,329092
868064,247596
868176,545532
868320,286281
868660,995281
868725,72017
868968,895672
869010,61703
869027,783491
869070,406861
869323,373656
869352,626354
869548,234152
869566,600699
869683,838680
869750,523341
869819,952472
870106,68067
870131,363169
870722,561871
870758,279139
870772,141228
870966,283937
871058,501126
871105,477404
871128,210766
871298,534533
871412,124408
871436,262199
871464,865246
871526,958995
871533,222153
871536,216703
871589,76241
871658,824691
871672,160177
871679,953384
871718,157014
871774,82771
871833,934470
871846,733119
872087,515924
872298,366873
872456,884396
872478,936751
872511,510252
872763,77687
872866,462744
873115,95320
873307,706542
873439,665385
873448,985214
873542,401892
873586,661608
873753,558514
873797,299587
874026,900812
874094,314521
874265,126220
874402,503254
874551,592453
874653,640389
874768,490834
874918,300382
874985,342740
875051,41776
875141,846109
875159,609436
875206,502042
875276,5580
875360,706068
875495,909113
875752,913868
875758,86075
875835,218068
876083,395553
876112,301660
876122,613847
876133,342446
876276,261463
876323,639547
876368,953280
876589,536754
876598,294740
876837,87609
876908,288045
876982,892340
876996,825013
877147,48059
877290,742367
877536,74859
877544,600334
877621,488433
877691,86744
877727,13749
877876,982583
877920,158477
877929,817330
878108,482259
878260,407525
878328,331236
878426,837683
878458,760196
878728,438113
878758,362996
878873,770437
878918,937099
878923,521293
878923,26501
878963,681382
878964,14110
878970,454765
879029,681303
879141,137541
879574,950043
879672,475148
879813,34749
879846,30707
879933,840056
879977,137901
880085,489082
880227,859498
880423,844112
880676,178855
880787,124918
880931,279547
880948,430225
881431,23989
881619,775305
881628,118739
881666,570386
881796,720259
882200,364858
882207,580524
882423,292972
882476,527704
882585,975505
882797,620895
882818,495484
883026,753755
883375,807440
883631,41584
883643,72183
883859,891115
883859,977577
883995,105225
884002,396672
884080,970095
884109,751431
884406,697751
884444,744101
884491,189343
884528,251159
884575,873272
884788,797986
884862,608193
885323,674703
885355,544246
885376,459280
885423,480219
885598,730538
885749,659512
885773,266606
885777,395059
885781,899337
885898,22378
885970,423849
885987,861118
886095,344029
886316,28996
886418,938864
886448,123019
886493,516847
886531,574869
886881,710680
886998,136245
887027,923910
887028,479411
887039,8593
887200,287128
887301,20072
887343,465407
887616,714677
887647,22557
887794,309600
887939,732856
888138,576180
888248,89277
888414,455968
888442,260486
888772,947654
888832,510901
888906,978774
889204,998047
889233,122886
889239,720492
889264,794857
889374,296728
889395,399614
889451,223381
889480,44652
889617,599779
889769,949214
889806,152633
889890,485760
889989,895670
890045,854979
890203,646594
890268,332614
890367,254061
890544,653349
890697,386246
890763,415485
890810,770257
890847,313762
890971,897898
891181,854582
891294,746388
891586,195102
891624,601327
891688,706656
891697,869809
891706,187578
891745,875414
891824,502578
892025,722656
892112,93889
892292,903982
892323,635334
892342,181999
892345,748607
892514,895604
892790,546999
892883,162960
893000,699274
893026,845012
893087,114748
893089,291448
893305,265746
893311,314860
893322,426236
893462,853924
893531,917097
893542,223828
893629,531819
893702,239538
893929,417319
894166,716624
894209,550944
894213,647063
894337,770763
894355,599888
894415,914283
894432,700610
894448,612725
894522,433972
894658,963379
894892,351915
895145,848533
895175,902600
895204,405328
895234,355306
895264,288328
895275,677383
895367,862224
895386,776293
895787,448997
895820,537905
895838,86512
895963,837578
896017,50043
896039,630320
896077,706280
896176,52937
896210,918060
896312,785287
896471,633647
896509,361692
896666,292753
896732,161099
896811,664829
896899,709356
897187,721338
897238,90766
897323,359030
897368,824917
897397,592407
897584,378573
897697,821723
897732,439365
897824,349970
897903,401876
898109,159604
898117,45742
898150,603372
898213,325618
898213,680767
898214,675273
898354,944644
898416,238132
898457,634293
898630,89737
898666,2882
898713,643604
898802,134221
898835,807109
899073,959751
899509,645580
899535,521371
899651,653353
899763,412608
899851,244742
899934,706536
899938,806804
899964,905333
899981,893382
900129,60172
900553,441679
900590,723160
900763,661842
900776,926742
900865,713467
901082,142464
901231,654223
901335,601579
901457,406322
901590,98510
901592,923586
901669,879932
901968,743625
902026,851248
902048,958914
902226,836299
902334,662914
902346,155135
902468,640340
902493,962085
902581,187971
902754,214742
902865,751450
902881,304609
902909,771130
902929,494315
903024,919297
903321,331643
903341,700048
903451,137852
903627,303534
903657,33162
903671,529961
903723,133470
904331,623757
904349,265238
904455,900188
904688,511268
904721,761058
904776,486753
905089,177170
905089,821316
905393,76502
905408,857564
905425,859130
905437,969747
905505,385202
905691,929856
905707,26370
905911,222497
905933,465500
905937,28210
905967,440393
906406,604826
906484,355207
906555,784572
906634,479686
906987,431816
907095,175176
907128,908429
907144,937130
907243,879393
907307,7147
907663,591002
907728,486973
907787,428188
908124,351195
908232,990560
908244,584696
908317,652004
908322,281068
908343,378043
908412,963205
908459,404885
908467,576690
908561,209014
908749,120462
908868,970184
909141,209328
909378,286375
909409,314094
909552,350961
909557,18937
909569,504590
909579,986881
910075,436419
910276,319993
910447,195674
910544,245566
910634,343458
910640,151388
910875,854738
910960,632091
910981,588466
911350,695762
911412,818696
911418,376138
911419,476609
911638,816374
911663,997210
911860,457941
911957,509477
912326,653624
912572,505481
912599,656802
912730,917525
912779,650629
912780,228563
912811,905779
912938,653018
913071,67352
913355,859422
913763,944530
913768,651419
914039,922907
914193,77827
914218,477494
914244,719560
914258,391194
914273,612960
914279,816996
914336,658782
914466,213341
914503,670231
914522,538572
914688,544794
914752,171725
914782,621325
914831,407877
915103,512270
915134,18910
915214,246185
915250,549712
915462,412847
915491,726229
915540,816437
915763,264957
915937,326515
916001,520645
916135,142778
916291,437728
916414,434179
916541,934198
916569,816632
916571,635844
916651,305584
916758,707972
917180,120105
917287,425016
917403,628727
917442,958802
917474,125311
917588,441353
917598,215255
917621,111626
917671,327829
917770,847192
917853,78932
918566,905432
918725,759253
918811,724870
918842,514184
918928,138490
919011,418961
919026,563861
919325,861824
919412,627876
919432,272833
919751,612533
920008,7385
920081,291811
920145,780380
920156,727181
920157,122344
920160,798947
920161,926145
920204,966043
920245,433935
920320,671722
920395,807973
920631,952323
920797,763415
920849,214388
920948,744312
920982,585959
921040,975124
921201,423695
921216,755061
921299,887625
921472,395651
921776,131560
921860,555118
921866,300987
921964,860151
922070,518936
922160,745145
922341,774287
922450,614681
922480,752707
922738,721391
922895,635303
922979,126953
923091,333687
923195,725401
923306,714995
923345,594934
923393,485033
923428,100009
923454,601378
923895,715308
923908,624017
924069,894795
924084,266832
924119,472963
924580,487497
924582,469868
924603,718865
924617,521747
924693,95429
925279,185249
925396,2917
925521,846066
925540,707267
925639,565438
925773,773016
925817,790699
925855,183812
925908,164539
925965,626230
925975,208639
926033,133651
926125,209691
926328,395644
926500,665356
926562,954821
926573,980582
926575,891982
926658,178779
926727,64753
926824,519859
927041,849669
927061,571186
927164,3424
927169,553373
927180,41410
927393,580406
927437,433464
927476,998734
927478,802691
927537,255435
927655,28745
927699,996622
927743,269774
927779,300534
927970,234947
928398,869788
928517,723352
928743,631933
928766,927405
928786,312272
928924,462409
929145,387595
929155,368892
929374,658015
929418,938489
929438,555585
929681,320023
929747,72590
929769,709714
929775,953373
929966,86185
929988,920175
930317,891339
930363,401048
930472,250503
930503,693257
930876,876565
931049,402459
931267,971138
931270,185878
931384,179137
931417,847269
931511,645307
931555,247788
931573,632674
931604,10829
931639,404103
931863,920752
931945,598441
932343,107641
932351,225604
932509,15707
932543,550865
932583,741368
932596,202848
932902,282381
933092,596696
933178,749395
933327,365578
933399,45037
933435,82144
933652,452404
933863,124792
934107,468737
934322,850604
934454,350806
934478,355898
934503,246717
934535,8555
934595,369206
934650,265896
934660,96038
934880,398702
935054,852701
935168,159197
935301,278093
935343,605342
935421,155460
935429,541672
935487,894484
935528,986806
935753,643138
